country,state,city,station,last_update,latitude,longitude,pollutant_id,pollutant_min,pollutant_max,pollutant_avg
India,Rajasthan,Bhiwadi,"Vasundhara Nagar_UIT, Bhiwadi - RSPCB","20-06-2026 19:00:00",28.207266,76.829265,CO,16,26,19
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","20-06-2026 19:00:00",28.018792,73.292658,SO2,1,12,5
India,Rajasthan,Bikaner,"MM Ground, Bikaner - RSPCB","20-06-2026 19:00:00",28.018792,73.292658,OZONE,11,80,64
India,Rajasthan,Chittorgarh,"Shastri Nagar, Chittorgarh - RSPCB","20-06-2026 19:00:00",24.892047,74.623527,CO,9,56,10
India,Rajasthan,Churu,"Subash Chowk, Churu - RSPCB","20-06-2026 19:00:00",28.296139,74.961696,NO2,2,41,14
India,Maharashtra,Ulhasnagar,"Vithalwadi, Ulhasnagar - MPCB","20-06-2026 19:00:00","19.2307571 ",73.1551920,SO2,1,6,3
India,Meghalaya,Byrnihat,"15th Mile-Nongthymmai, Byrnihat - Meghalaya PCB","20-06-2026 19:00:00",26.05374,91.86796,CO,2,40,23
India,Meghalaya,Shillong,"JN Stadium, Shillong - Meghalaya PCB","20-06-2026 19:00:00",25.5803419,91.8942571,PM10,NA,NA,NA
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","20-06-2026 19:00:00",23.7176342,92.7192841,PM2.5,NA,NA,NA
India,Mizoram,Aizawl,"Sikulpuikawn, Aizawl - Mizoram PCB","20-06-2026 19:00:00",23.7176342,92.7192841,CO,3,4,3
India,Nagaland,Kohima,"PWD Junction, Kohima - NPCB","20-06-2026 19:00:00",25.6635413,94.0989878,PM10,9,35,21
India,Odisha,Angul,"Hakimapada, Angul - OSPCB","20-06-2026 19:00:00",20.832874,85.104082,OZONE,16,129,101
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","20-06-2026 19:00:00",21.51161,86.89088,SO2,6,28,7
India,Odisha,Balasore,"Kalidaspur, Balasore - OSPCB","20-06-2026 19:00:00",21.51161,86.89088,CO,36,58,51
India,Odisha,Barbil,"Forest Office, Barbil - OSPCB","20-06-2026 19:00:00",22.1166054,85.3945546,OZONE,24,98,74
India,Odisha,Baripada,"Meher Colony, Baripada - OSPCB","20-06-2026 19:00:00",21.941841,86.728318,PM10,46,105,66
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","20-06-2026 19:00:00",20.240790,85.836784,NH3,2,7,5
India,Odisha,Bhubaneswar,"Lingraj Mandir, Bhubaneswar - OSPCB","20-06-2026 19:00:00",20.240790,85.836784,SO2,2,7,5
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","20-06-2026 19:00:00",20.34652,85.81630,PM2.5,8,58,33
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","20-06-2026 19:00:00",20.34652,85.81630,PM10,23,65,38
India,Odisha,Bhubaneswar,"Patia, Bhubaneswar - OSPCB","20-06-2026 19:00:00",20.34652,85.81630,OZONE,30,74,65
India,Odisha,Bileipada,"Tata Township, Bileipada - OSPCB","20-06-2026 19:00:00",22.06156703,85.47409613,NO2,14,15,15
India,Odisha,Brajrajnagar,"GM Office, Brajrajnagar - OSPCB","20-06-2026 19:00:00",21.8004996,83.8396977,SO2,24,25,25
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","20-06-2026 19:00:00",20.94185,86.11510,PM10,20,61,38
India,Odisha,Byasanagar,"Ferro Chrome Colony, Byasanagar - OSPCB","20-06-2026 19:00:00",20.94185,86.11510,SO2,5,17,9
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","20-06-2026 19:00:00","20.48891     ","85.84768     ",NH3,2,4,2
India,Odisha,Cuttack,"CDA Area, Cuttack - OSPCB","20-06-2026 19:00:00","20.48891     ","85.84768     ",SO2,3,6,4
India,Odisha,Keonjhar,"Jagamohanpur, Keonjhar - OSPCB","20-06-2026 19:00:00",21.643900,85.599355,PM10,28,70,47
India,Rajasthan,Dholpur,"Raja Ganj, Dholpur - RSPCB","20-06-2026 19:00:00",26.699557,77.898881,OZONE,26,61,57
India,Rajasthan,Dungarpur,"Bhoiwada, Dungarpur - RSPCB","20-06-2026 19:00:00",23.837789,73.714926,SO2,4,7,5
India,Rajasthan,Hanumangarh,"Housing Board, Hanumangarh - RSPCB","20-06-2026 19:00:00",29.610750,74.283608,PM2.5,11,49,20
India,Rajasthan,Jaipur,"Adarsh Nagar, Jaipur - RSPCB","20-06-2026 19:00:00",26.902909,75.836858,OZONE,24,61,42
India,Rajasthan,Jaipur,"Mansarovar Sector-12, Jaipur - RSPCB","20-06-2026 19:00:00",26.843698,75.766894,PM10,34,156,92
India,Rajasthan,Jaipur,"Police Commissionerate, Jaipur - RSPCB","20-06-2026 19:00:00",26.9164092,75.7994901,PM2.5,36,77,57
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","20-06-2026 19:00:00",26.786682,75.827928,NO2,13,52,21
India,Rajasthan,Jaipur,"RIICO Sitapura, Jaipur - RSPCB","20-06-2026 19:00:00",26.786682,75.827928,SO2,1,4,2
India,Rajasthan,Jaipur,"Sector-2 Murlipura, Jaipur - RSPCB","20-06-2026 19:00:00",26.960669,75.771817,SO2,1,2,2
India,Rajasthan,Jaipur,"Shastri Nagar, Jaipur - RSPCB","20-06-2026 19:00:00",26.9502929,75.730943,PM10,70,130,100
India,Rajasthan,Sirohi,"Vedhaynath Colony, Sirohi - RSPCB","20-06-2026 19:00:00",24.885261,72.857549,OZONE,7,42,32
India,Rajasthan,"Sri Ganganagar","Old City, Sri Ganganagar - RSPCB","20-06-2026 19:00:00",29.931624,73.864511,OZONE,16,160,124
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","20-06-2026 19:00:00",24.5886166,73.6321397,PM2.5,36,270,77
India,Rajasthan,Udaipur,"Ashok Nagar, Udaipur - RSPCB","20-06-2026 19:00:00",24.5886166,73.6321397,SO2,5,18,9
India,TamilNadu,Chennai,"Manali Village, Chennai - TNPCB","20-06-2026 19:00:00",13.1662,80.2584,SO2,12,16,14
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","20-06-2026 19:00:00",13.164544,80.26285,PM10,NA,NA,NA
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","20-06-2026 19:00:00",13.164544,80.26285,NO2,7,17,10
India,TamilNadu,Chennai,"Manali, Chennai - CPCB","20-06-2026 19:00:00",13.164544,80.26285,CO,11,105,21
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","20-06-2026 19:00:00",13.1036,80.2909,PM2.5,36,46,41
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","20-06-2026 19:00:00",13.1036,80.2909,NO2,12,16,14
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","20-06-2026 19:00:00",13.1036,80.2909,SO2,4,6,5
India,TamilNadu,Chennai,"Royapuram, Chennai - TNPCB","20-06-2026 19:00:00",13.1036,80.2909,OZONE,28,34,31
India,Punjab,Jalandhar,"Civil Line, Jalandhar - PPCB","20-06-2026 19:00:00",31.321907,75.578914,PM10,42,75,56
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","20-06-2026 19:00:00","30.736056 ",76.209694,NO2,27,31,28
India,Punjab,Khanna,"Kalal Majra, Khanna - PPCB","20-06-2026 19:00:00","30.736056 ",76.209694,SO2,16,16,16
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","20-06-2026 19:00:00",30.9028,75.8086,PM2.5,61,90,69
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","20-06-2026 19:00:00",30.9028,75.8086,NO2,62,70,66
India,Punjab,Ludhiana,"Punjab Agricultural University, Ludhiana - PPCB","20-06-2026 19:00:00",30.9028,75.8086,SO2,5,18,11
India,Punjab,Patiala,"Model Town, Patiala - PPCB","20-06-2026 19:00:00",30.349388,76.366642,NH3,6,6,6
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","20-06-2026 19:00:00",27.554793,76.611536,PM10,NA,NA,NA
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","20-06-2026 19:00:00",27.554793,76.611536,NO2,NA,NA,NA
India,Rajasthan,Alwar,"Moti Doongri, Alwar - RSPCB","20-06-2026 19:00:00",27.554793,76.611536,CO,NA,NA,NA
India,Rajasthan,Baran,"Bamboliya, Baran - RSPCB","20-06-2026 19:00:00",25.106006,76.469948,NH3,NA,NA,NA
India,Odisha,Rairangpur,"Divisional Forest Office, Rairangpur - OSPCB","20-06-2026 19:00:00",22.265816,86.174829,NH3,3,4,3
India,Odisha,Rourkela,"Fertilizer Township, Rourkela - OSPCB","20-06-2026 19:00:00",22.18972222,84.86277778,SO2,10,12,11
India,Odisha,Rourkela,"Raghunathpali, Rourkela - OSPCB","20-06-2026 19:00:00",22.220833,84.809444,PM10,42,73,56
India,Odisha,Talcher,"Talcher Coalfields,Talcher - OSPCB","20-06-2026 19:00:00",20.9360711,85.1707021,CO,72,111,105
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","20-06-2026 19:00:00",11.9309,79.8027,PM2.5,9,73,33
India,Puducherry,Puducherry,"Jawahar Nagar, Puducherry - PPCC","20-06-2026 19:00:00",11.9309,79.8027,NO2,5,19,10
India,Punjab,Amritsar,"Golden Temple, Amritsar - PPCB","20-06-2026 19:00:00",31.620000,74.876512,NO2,64,134,96
India,Uttar_Pradesh,Ghaziabad,"Loni, Ghaziabad - UPPCB","20-06-2026 19:00:00",28.757294,77.278792,CO,16,107,41
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","20-06-2026 19:00:00",28.685382,77.453839,NO2,15,45,24
India,Uttar_Pradesh,Ghaziabad,"Sanjay Nagar, Ghaziabad - UPPCB","20-06-2026 19:00:00",28.685382,77.453839,OZONE,27,144,129
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","20-06-2026 19:00:00",28.6603346,77.3572563,PM2.5,32,131,61
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","20-06-2026 19:00:00",28.6603346,77.3572563,NO2,22,77,41
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","20-06-2026 19:00:00",28.6603346,77.3572563,CO,50,104,58
India,Uttar_Pradesh,Ghaziabad,"Vasundhara, Ghaziabad - UPPCB","20-06-2026 19:00:00",28.6603346,77.3572563,OZONE,13,65,53
India,Uttar_Pradesh,Ghaziabad,"Ved Vihar-Loni, Ghaziabad - UPPCB","20-06-2026 19:00:00",28.739153,77.273668,NH3,7,10,9
India,Uttar_Pradesh,"Greater Noida","Knowledge Park - V, Greater Noida - UPPCB","20-06-2026 19:00:00",28.557054,77.453663,PM2.5,38,136,69
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","20-06-2026 19:00:00",28.725645,77.749675,SO2,20,79,39
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","20-06-2026 19:00:00",28.725645,77.749675,CO,40,106,44
India,Uttar_Pradesh,Hapur,"Anand Vihar, Hapur - UPPCB","20-06-2026 19:00:00",28.725645,77.749675,OZONE,6,48,41
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","20-06-2026 19:00:00",25.4547,78.6039,NH3,4,4,4
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","20-06-2026 19:00:00",25.4547,78.6039,CO,5,8,6
India,Uttar_Pradesh,Jhansi,"Shivaji Nagar, Jhansi - UPPCB","20-06-2026 19:00:00",25.4547,78.6039,OZONE,4,11,8
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","20-06-2026 19:00:00",26.428282,80.327067,NO2,26,27,27
India,Uttar_Pradesh,Kanpur,"FTI Kidwai Nagar, Kanpur - UPPCB","20-06-2026 19:00:00",26.428282,80.327067,CO,32,38,33
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","20-06-2026 19:00:00",26.509954,80.249612,PM10,64,127,90
India,Uttar_Pradesh,Kanpur,"NSI Kalyanpur, Kanpur - UPPCB","20-06-2026 19:00:00",26.509954,80.249612,OZONE,17,20,18
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","20-06-2026 19:00:00",28.9535882,77.7622941,PM2.5,18,85,50
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","20-06-2026 19:00:00",28.9535882,77.7622941,PM10,122,205,146
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","20-06-2026 19:00:00",28.9535882,77.7622941,NH3,3,5,4
India,Uttar_Pradesh,Meerut,"Jai Bhim Nagar, Meerut - UPPCB","20-06-2026 19:00:00",28.9535882,77.7622941,CO,38,53,41
India,Uttar_Pradesh,Meerut,"MIET College, Meerut - UPPCB","20-06-2026 19:00:00","28.972677 ","77.641018 ",PM2.5,94,343,256
India,Uttar_Pradesh,Meerut,"MIET College, Meerut - UPPCB","20-06-2026 19:00:00","28.972677 ","77.641018 ",CO,31,70,47
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","20-06-2026 19:00:00",29.063510,77.709723,PM10,129,206,149
India,Uttar_Pradesh,Meerut,"Pallavpuram Phase 2, Meerut - UPPCB","20-06-2026 19:00:00",29.063510,77.709723,SO2,9,27,20
India,Uttar_Pradesh,Modinagar,"SRM University, Modinagar - UPPCB","20-06-2026 19:00:00",28.798171,77.540243,PM2.5,111,322,235
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","20-06-2026 19:00:00",28.83526,78.74460,PM2.5,27,65,49
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","20-06-2026 19:00:00",28.83526,78.74460,SO2,26,28,26
India,Uttar_Pradesh,Moradabad,"Buddhi Vihar, Moradabad - UPPCB","20-06-2026 19:00:00",28.83526,78.74460,OZONE,17,76,60
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","20-06-2026 19:00:00",28.840739,78.697531,CO,12,30,21
India,Uttar_Pradesh,Moradabad,"Eco Herbal Park, Moradabad - UPPCB","20-06-2026 19:00:00",28.840739,78.697531,OZONE,24,119,109
India,Uttar_Pradesh,Moradabad,"Employment Office, Moradabad - UPPCB","20-06-2026 19:00:00",28.88528,78.73880,PM10,85,127,108
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","20-06-2026 19:00:00",28.856664,78.772638,NH3,6,6,6
India,Uttar_Pradesh,Moradabad,"Jigar Colony, Moradabad - UPPCB","20-06-2026 19:00:00",28.856664,78.772638,SO2,19,28,25
India,Uttar_Pradesh,Moradabad,"Kashiram Nagar, Moradabad - UPPCB","20-06-2026 19:00:00",28.849399,78.742362,PM10,77,148,104
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","20-06-2026 19:00:00",26.4703136,80.3229863,PM10,10,52,30
India,Uttar_Pradesh,Kanpur,"Nehru Nagar, Kanpur - UPPCB","20-06-2026 19:00:00",26.4703136,80.3229863,CO,47,54,53
India,Uttar_Pradesh,Khora,"Prashant Garden, Khora - UPPCB","20-06-2026 19:00:00",28.61119,77.34206,PM10,161,205,178
India,Uttar_Pradesh,Khora,"Prashant Garden, Khora - UPPCB","20-06-2026 19:00:00",28.61119,77.34206,NO2,26,54,38
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","20-06-2026 19:00:00",26.766433,80.927299,PM2.5,37,80,54
India,Uttar_Pradesh,Lucknow,"B R Ambedkar University, Lucknow - UPPCB","20-06-2026 19:00:00",26.766433,80.927299,OZONE,26,88,70
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","20-06-2026 19:00:00",26.868120,81.005119,CO,40,46,46
India,Uttar_Pradesh,Lucknow,"Gomti Nagar, Lucknow - UPPCB","20-06-2026 19:00:00",26.868120,81.005119,OZONE,45,54,53
India,Uttar_Pradesh,Lucknow,"Kendriya Vidyalaya, Lucknow - CPCB","20-06-2026 19:00:00",26.906111,80.948222,PM10,106,145,122
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","20-06-2026 19:00:00",26.90723,80.98579,PM2.5,39,102,62
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","20-06-2026 19:00:00",26.90723,80.98579,PM10,72,150,105
India,Uttar_Pradesh,Lucknow,"Kukrail Picnic Spot-1, Lucknow - UPPCB","20-06-2026 19:00:00",26.90723,80.98579,SO2,5,8,6
India,Uttar_Pradesh,Lucknow,"Lalbagh, Lucknow - CPCB","20-06-2026 19:00:00",26.8458805,80.9365541,PM10,64,133,98
India,Uttar_Pradesh,Lucknow,"Talkatora District Industries Center, Lucknow - CPCB","20-06-2026 19:00:00",26.83399722,80.8917361,SO2,3,42,10
India,Uttar_Pradesh,Mathura,"Pali Dungra, Mathura - UPPCB","20-06-2026 19:00:00","27.410954 ","77.550619 ",NH3,1,2,1
India,Uttar_Pradesh,Meerut,"Ganga Nagar, Meerut - UPPCB","20-06-2026 19:00:00",28.999264,77.7590354,PM2.5,34,157,70
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","20-06-2026 19:00:00",13.0052189,80.2398125,PM10,46,110,79
India,TamilNadu,Chennai,"Velachery Res. Area, Chennai - CPCB","20-06-2026 19:00:00",13.0052189,80.2398125,SO2,4,6,5
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","20-06-2026 19:00:00",10.942451,76.978996,NO2,22,23,23
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","20-06-2026 19:00:00",10.942451,76.978996,SO2,24,25,24
India,TamilNadu,Coimbatore,"SIDCO Kurichi, Coimbatore - TNPCB","20-06-2026 19:00:00",10.942451,76.978996,OZONE,20,20,20
India,TamilNadu,Cuddalore,"Semmandalam, Cuddalore - TNPCB","20-06-2026 19:00:00",11.7637683,79.7499835,PM10,22,76,49
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","20-06-2026 19:00:00",13.4127,80.1081,NO2,18,30,22
India,TamilNadu,Gummidipoondi,"Anthoni Pillai Nagar, Gummidipoondi - TNPCB","20-06-2026 19:00:00",13.4127,80.1081,SO2,1,82,30
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","20-06-2026 19:00:00",9.865935,78.022669,NH3,9,9,9
India,TamilNadu,Madurai,"Uchapatti, Madurai - TNPCB","20-06-2026 19:00:00",9.865935,78.022669,CO,NA,NA,NA
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","20-06-2026 19:00:00","8.816428 ",78.099039,CO,22,36,25
India,TamilNadu,Thoothukudi,"Meelavittan, Thoothukudi - TNPCB","20-06-2026 19:00:00","8.816428 ",78.099039,OZONE,25,34,30
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","20-06-2026 19:00:00",17.470431,78.566959,PM10,72,81,76
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","20-06-2026 19:00:00",17.470431,78.566959,NO2,9,43,19
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","20-06-2026 19:00:00",17.470431,78.566959,NH3,4,6,6
India,Telangana,Hyderabad,"ECIL Kapra, Hyderabad - TSPCB","20-06-2026 19:00:00",17.470431,78.566959,SO2,8,28,17
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","20-06-2026 19:00:00",17.518400,78.278777,NO2,10,32,17
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","20-06-2026 19:00:00",29.4723508,77.7194031,PM2.5,46,172,101
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","20-06-2026 19:00:00",29.4723508,77.7194031,NH3,2,3,2
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","20-06-2026 19:00:00",29.4723508,77.7194031,SO2,10,37,25
India,Uttar_Pradesh,Muzaffarnagar,"New Mandi, Muzaffarnagar - UPPCB","20-06-2026 19:00:00",29.4723508,77.7194031,OZONE,24,158,136
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","20-06-2026 19:00:00",28.5447608,77.3231257,PM10,101,259,129
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","20-06-2026 19:00:00",28.5447608,77.3231257,NO2,11,59,32
India,Uttar_Pradesh,Noida,"Sector - 125, Noida - UPPCB","20-06-2026 19:00:00",28.5447608,77.3231257,OZONE,14,79,66
India,Uttar_Pradesh,Noida,"Sector - 62, Noida - IITM","20-06-2026 19:00:00",28.6245479,77.3577104,PM2.5,44,169,83
India,Uttar_Pradesh,Noida,"Sector-1, Noida - UPPCB","20-06-2026 19:00:00",28.5898,77.3101,PM2.5,44,204,85
India,Uttar_Pradesh,Noida,"Sector-116, Noida - UPPCB","20-06-2026 19:00:00",28.569230,77.393848,NH3,2,16,12
India,Uttar_Pradesh,Prayagraj,"Jhunsi, Prayagraj - UPPCB","20-06-2026 19:00:00",25.425602,81.917152,OZONE,24,55,46
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","20-06-2026 19:00:00",25.494,81.863,PM2.5,17,34,24
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","20-06-2026 19:00:00",25.494,81.863,NO2,12,12,12
India,Uttar_Pradesh,Prayagraj,"Motilal Nehru NIT, Prayagraj - UPPCB","20-06-2026 19:00:00",25.494,81.863,SO2,28,37,33
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","20-06-2026 19:00:00","25.44919916 ","81.82735986 ",PM2.5,9,34,18
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","20-06-2026 19:00:00","25.44919916 ","81.82735986 ",NH3,4,7,5
India,Uttar_Pradesh,Prayagraj,"Nagar Nigam, Prayagraj - UPPCB","20-06-2026 19:00:00","25.44919916 ","81.82735986 ",CO,12,28,12
India,Telangana,Hyderabad,"ICRISAT Patancheru, Hyderabad - TSPCB","20-06-2026 19:00:00",17.518400,78.278777,SO2,2,20,10
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","20-06-2026 19:00:00",17.5316895,78.218939,PM2.5,25,75,47
India,Telangana,Hyderabad,"IDA Pashamylaram, Hyderabad - TSPCB","20-06-2026 19:00:00",17.5316895,78.218939,CO,4,22,11
India,Telangana,Hyderabad,"IITH Kandi, Hyderabad - TSPCB","20-06-2026 19:00:00",17.585705,78.126199,NH3,5,7,6
India,Telangana,Hyderabad,"Kokapet, Hyderabad - TSPCB","20-06-2026 19:00:00",17.393559,78.339194,OZONE,15,31,28
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","20-06-2026 19:00:00",17.544899,78.486949,SO2,6,10,7
India,Telangana,Hyderabad,"Kompally Municipal Office, Hyderabad - TSPCB","20-06-2026 19:00:00",17.544899,78.486949,CO,12,36,22
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","20-06-2026 19:00:00",17.429398,78.569354,PM10,84,93,88
India,Telangana,Hyderabad,"Nacharam_TSIIC IALA, Hyderabad - TSPCB","20-06-2026 19:00:00",17.429398,78.569354,SO2,10,16,13
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","20-06-2026 19:00:00",17.37206,78.50864,NH3,1,2,2
India,Telangana,Hyderabad,"New Malakpet, Hyderabad - TSPCB","20-06-2026 19:00:00",17.37206,78.50864,CO,17,39,36
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","20-06-2026 19:00:00",17.528544,78.286195,PM10,69,88,73
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","20-06-2026 19:00:00",17.528544,78.286195,NO2,13,15,13
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","20-06-2026 19:00:00",17.528544,78.286195,SO2,2,27,16
India,Telangana,Hyderabad,"Ramachandrapuram, Hyderabad - TSPCB","20-06-2026 19:00:00",17.528544,78.286195,CO,27,40,28
India,Telangana,Hyderabad,"Zoo Park, Hyderabad - TSPCB","20-06-2026 19:00:00",17.349694,78.451437,SO2,1,2,2
India,Tripura,Agartala,"Bardowali, Agartala - Tripura SPCB","20-06-2026 19:00:00",23.8175497,91.2726974,NH3,2,5,3
India,Uttar_Pradesh,Agra,"Manoharpur, Agra - UPPCB","20-06-2026 19:00:00",27.23711,78.01936,NO2,31,31,31
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","20-06-2026 19:00:00",27.106972,78.000111,PM10,87,184,122
India,Uttar_Pradesh,Agra,"Rohta, Agra - UPPCB","20-06-2026 19:00:00",27.106972,78.000111,SO2,5,10,7
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","20-06-2026 19:00:00",27.19865833,78.00598056,PM2.5,30,74,52
India,Uttar_Pradesh,Agra,"Sanjay Palace, Agra - UPPCB","20-06-2026 19:00:00",27.19865833,78.00598056,NO2,2,13,8
India,Uttar_Pradesh,Agra,"Sector-3B Avas Vikas Colony, Agra - UPPCB","20-06-2026 19:00:00",27.19412,77.96237,CO,8,21,8
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","20-06-2026 19:00:00",27.169338,78.03582,SO2,35,52,48
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","20-06-2026 19:00:00",27.169338,78.03582,CO,20,20,20
India,Uttar_Pradesh,Agra,"Shahjahan Garden, Agra - UPPCB","20-06-2026 19:00:00",27.169338,78.03582,OZONE,1,15,3
India,Uttar_Pradesh,Baghpat,"Sardar Patel Inter College, Baghpat - UPPCB","20-06-2026 19:00:00",28.964949,77.278761,NO2,14,45,27
India,Uttar_Pradesh,Bareilly,"Civil Lines, Bareilly - UPPCB","20-06-2026 19:00:00",28.359581,79.414455,NO2,8,8,8
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","20-06-2026 19:00:00",28.38910936,79.42963708,PM10,53,102,75
India,Uttar_Pradesh,Bareilly,"Rajendra Nagar, Bareilly - UPPCB","20-06-2026 19:00:00",28.38910936,79.42963708,NO2,9,10,9
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","20-06-2026 19:00:00",28.406963,77.849831,PM10,134,318,196
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","20-06-2026 19:00:00",28.406963,77.849831,SO2,15,45,24
India,Uttar_Pradesh,Bulandshahr,"Yamunapuram, Bulandshahr - UPPCB","20-06-2026 19:00:00",28.406963,77.849831,OZONE,5,52,45
India,Uttar_Pradesh,Firozabad,"Nagla Bhau, Firozabad - UPPCB","20-06-2026 19:00:00",27.168897,78.376960,NH3,2,2,2
India,Uttar_Pradesh,Firozabad,"Vibhab Nagar, Firozabad - UPPCB","20-06-2026 19:00:00",27.1594,78.3953,NO2,NA,NA,NA
India,Uttar_Pradesh,Ghaziabad,"Govindpuram, Ghaziabad - UPPCB","20-06-2026 19:00:00","28.694528 ","77.494705 ",CO,25,42,27
